Date,Gold,Silver,Platinum
2020/04/08,1645.77,14.505,818.1666
2020/04/09,1683.8199,14.39,832.4102
2020/04/10,1688.9,14.985,850.75
2020/04/13,1714.0699,15.003,832.4166
2020/04/14,1727.7,15.05,839.75
2020/04/15,1715.7102,15.45,838.25
2020/04/16,1717.6824,15.32,829.68
2020/04/17,1684.1899,15.45,818.9947
2020/04/20,1692.9242,15.81,838.25
2020/04/21,1685.7231,15.475,838.25
2020/04/22,1713.451,15.62,847.6544
2020/04/23,1731.33,15.13,838.8836
2020/04/24,1727.43,15.37,826.0888
2020/04/27,1714.2019,14.925,836.9166
2020/04/28,1707.5066,15.155,836
2020/04/29,1711.2502,15.3,832.6597
2020/04/30,1680.09,15.24,837.1559
2020/05/01,1699.1212,15.275,832.6586
2020/05/04,1701.4399,15.19,811.0777
2020/05/05,1705.9637,15.36,805.5
2020/05/06,1685.6268,15.02,811.5
2020/05/07,1717.6899,14.94,820.2964
2020/05/08,1700.65,14.84,818.7682
2020/05/11,1695.9811,15.02,804.2497
2020/05/12,1702.1411,14.92,805.5
2020/05/13,1715.2899,15.5,822
2020/05/14,1729.2729,15.45,829.139
2020/05/15,1741,15.55,799.9115
2020/05/18,1732.0699,15.41,803.5848
2020/05/19,1743.8083,15.64,790.9801
2020/05/20,1748.9836,15.87,805.5932
2020/05/21,1725.2075,16.62,816.608
2020/05/22,1734.07,17.175,815.7841
2020/05/25,1729.1925,17.4,802.9798
2020/05/26,1711.2485,17.5,799.85
2020/05/27,1708.8744,17.06,813.2348
2020/05/28,1718.504,17.18,835.4197
2020/05/29,1726.3,17.2,843.5932
2020/06/01,1740.0031,17.1,833.3566
2020/06/02,1727.0498,17.3,814.5984
2020/06/03,1697.51,17.42,828.3437
2020/06/04,1710.6176,17.84,826.133
2020/06/05,1685.23,18.27,832.0479
2020/06/08,1694.6018,18.09,824.1666
2020/06/09,1714.3199,17.67,838
2020/06/10,1736.2377,17.72,843.5529
2020/06/11,1727.1537,17.37,881.7953
2020/06/12,1729.7666,17.86,921.4475
2020/06/15,1724.6075,17.59,905.3333
2020/06/16,1726.9637,18.25,914.2365
2020/06/17,1726.29,17.705,945.3446
2020/06/18,1722.618,17.44,948.1387
2020/06/19,1742.8442,17.43,924.26
2020/06/22,1754.4644,17.395,902.7339
2020/06/23,1766.5139,17.58,907
2020/06/24,1761.4308,17.505,916.3333
2020/06/25,1761.4869,17.6,937.6457
2020/06/26,1770.6208,17.82,967.129
2020/06/29,1771.4926,17.95,997.9115
2020/06/30,1780.665,17.52,961.7202
2020/07/01,1770.005,17.88,986.5437
2020/07/02,1775.135,17.75,930.0791
2020/07/03,1774.7869,17.86,931.2405
2020/07/06,1783.5635,18.13,957.2537
2020/07/07,1794.26,17.94,936
2020/07/08,1810.1248,17.9,949.5516
2020/07/09,1802.8186,18.04,956.226
2020/07/10,1798.3121,18.21,931.756
2020/07/13,1802.7087,18.3,917.768
2020/07/14,1807.53,18.77,918.5
2020/07/15,1811.3073,18.66,915.8044
2020/07/16,1796.6324,18.67,927
2020/07/17,1808.9,19.08,928.8346
2020/07/20,1815.3971,19.2,928.75
2020/07/21,1841.5784,19.39,931
2020/07/22,1871.7535,19.17,929.5859
2020/07/23,1886.8636,19.31,940.7497
2020/07/24,1900.975,19.9,905.612
2020/07/27,1941.8771,21.33,889.2914
2020/07/28,1958.9288,23.03,894.5
2020/07/29,1970.3718,22.72,908.0185
2020/07/30,1959.5,22.74,901.4702
2020/07/31,1974.69,24.61,915.9265
2020/08/03,1976.6975,24.57,926.1019
2020/08/04,2018.0686,24.405,925
2020/08/05,2039.4,23.545,954.1539
2020/08/06,2063.1875,24.37,978.2024
2020/08/07,2034.6244,24.25,968.7297
2020/08/10,2027.2568,26,940.2676
2020/08/11,1911.2482,27.02,927.8012
2020/08/12,1917.8199,28.94,881.3031
2020/08/13,1953.0334,28.29,866.7192
2020/08/14,1943.7562,29.15,838.2509
2020/08/17,1985.5291,24.79,848.9117
2020/08/18,2000.95,25.56,847
2020/08/19,1929.54,27.555,879
2020/08/20,1942.6,26.41,884.3195
2020/08/21,1939.4042,27.4,888.3193
2020/08/24,1932.4495,27.65,896.1677
2020/08/25,1927.9399,26.72,882
2020/08/26,1953.453,27.22,896.9269
2020/08/27,1928.9099,26.6886,848.2994
2020/08/28,1964.4921,26.54,864.15
2020/08/31,1969.75,26.43,862.1737
2020/09/01,1970.1415,27.52,886
2020/09/02,1942.6206,27.045,873.2506
2020/09/03,1930.5197,27.49,865
2020/09/04,1932.45,28.22,857.053
2020/09/07,1928.8224,28.165,863.947
2020/09/08,1930.9283,27.495,860.13
2020/09/09,1946.6556,26.625,856.4628
2020/09/10,1954.0699,26.88,871.01
2020/09/11,1941.5,27,886.2499
2020/09/14,1956.3691,26.705,884.6668
2020/09/15,1955.5201,27.025,901.5
2020/09/16,1959.3182,26.92,869.6946
2020/09/17,1942.6,26.74,878.7348
2020/09/18,1949.6927,27.155,867.4995
2020/09/21,1912.5699,27.235,847.4453
2020/09/22,1899.2814,27.23,849
2020/09/23,1863.5499,27.1,858.4911
2020/09/24,1868.036,26.765,866.6089
2020/09/25,1860.05,24.73,869.3745
2020/09/28,1880.8511,24.415,892.7258
2020/09/29,1897.6899,22.87,889
2020/09/30,1885.4399,23.205,866.4134
2020/10/01,1905.0491,22.86,883.0371
2020/10/02,1898.7,23.71,865.1348
2020/10/05,1912.8979,24.175,879.6678
2020/10/06,1877.1262,23.21,888.7886
2020/10/07,1887.2233,23.89,925.3604
2020/10/08,1893.0909,23.7,925.3175
2020/10/09,1929.43,24.35,942.3966
2020/10/12,1921.9496,23.085,951.3693
2020/10/13,1890.818,23.84,945.8268
2020/10/14,1900.887,23.825,926.2134
2020/10/15,1907.824,25.12,961.124
2020/10/16,1898.97,25.11,963.502
2020/10/19,1904.2697,24.17,961.7415
2020/10/20,1906.3853,24.28,963.565
2020/10/21,1924.4941,24.31,964.8914
2020/10/22,1904.042,24.17,999.9916
2020/10/23,1900.7946,24.5,1014.4584
2020/10/26,1901.6938,24.645,1029.4187
2020/10/27,1906.83,25.07,1054.512
2020/10/28,1877.0619,24.75,1021.2574
2020/10/29,1867.1346,24.58,1022.5
2020/10/30,1877.95,24.32,1000.7055
2020/11/02,1895.0955,24.55,1026.4551
2020/11/03,1908.36,23.41,1008.8905
2020/11/04,1903.21,23.275,1007.3605
2020/11/05,1948.56,23.63,1036.4965
2020/11/06,1951.51,24.0383,1034.3658
2020/11/09,1861.86,24.1654,1044.2129
2020/11/10,1876.5,23.91,1036.0653
2020/11/11,1864.71,25.3275,1009.2593
2020/11/12,1875.7566,25.5929,1001.9995
2020/11/13,1888.0398,24.0698,1014.6239
2020/11/16,1888.5177,24.21,1023.89
2020/11/17,1878.6031,24.2494,1023.52
2020/11/18,1871.41,24.23,1031
2020/11/19,1867.3678,24.6296,1049.3517
2020/11/20,1870.4858,24.7515,1065.8424
2020/11/23,1835.85,24.4678,1065.9478
2020/11/24,1807.51,24.3126,1068.4
2020/11/25,1805.2983,24.0895,1069.9271
2020/11/26,1810.5699,24.1444,1111.5
2020/11/27,1788.1288,23.5759,1101.4823
2020/11/30,1777.019,23.2524,1116.6425
2020/12/01,1814.8685,23.3,1064.5966
2020/12/02,1831.01,23.45,1031.4004
2020/12/03,1840.36,22.695,1075.8177
2020/12/04,1837.61,22.6044,1093.9384
2020/12/07,1863.69,24.0021,1118.2472
2020/12/08,1871.36,24.1018,1073.4282
2020/12/09,1839.11,24.0655,1079.137
2020/12/10,1835.31,24.1656,1083.0807
2020/12/11,1839.0272,24.505,1109.5179
2020/12/14,1827.1699,24.56,1126.5782
2020/12/15,1853.46,23.9212,1098.5
2020/12/16,1864.1456,23.9495,1098.2903
2020/12/17,1885.8693,23.9122,1098.179
2020/12/18,1880.66,23.8176,1065.5486
2020/12/21,1876.21,24.4829,1070.8127
2020/12/22,1859.56,25.3358,1072.6758
2020/12/23,1872.0759,26.05,1127.505
2020/12/24,1876.5649,25.768,1094.4015
2020/12/25,1875.825,26.1633,1100.9401
2020/12/28,1871.19,25.1224,1097.3834
2020/12/29,1877.9918,25.53,1123.5822
2020/12/30,1893.3682,25.84,1156.8687
2020/12/31,1896.4875,25.85,1175
2021/01/01,1898.1,26.16,1241.538
2021/01/04,1942.2753,26.1788,1234.606
2021/01/05,1949.35,26.61,1252.5525
2021/01/06,1918.81,26.3584,1302.7919
2021/01/07,1912.499,26.36,1261.4203
2021/01/08,1848.26,27.211,1253.1024
2021/01/11,1844.6613,27.57,1274.478
2021/01/12,1855.6292,27.3,1274.0575
2021/01/13,1843.41,27.104,1272.4164
2021/01/14,1846.3694,25.37,1237.0724
2021/01/15,1826.59,24.9209,1268.5
2021/01/18,1836.89,25.5748,1216.2823
2021/01/19,1839.3369,25.14,1188.7222
2021/01/20,1870.9063,25.5304,1184.1788
2021/01/21,1869.91,24.7353,1204.6226
2021/01/22,1852.55,25.33,1167
2021/01/25,1854.9915,25.19,1126
2021/01/26,1850.31,25.8068,1129.7489
2021/01/27,1843.99,25.9451,1135.3798
2021/01/28,1840.36,25.4,1168.7512
2021/01/29,1846.09,25.3,1202.7325
2021/02/01,1860.16,25.4425,1195.0479
2021/02/02,1837.3502,25.24,1204.8116
2021/02/03,1833.7607,26.37,1212.61
2021/02/04,1792.26,27.0015,1212.0015
2021/02/05,1811.6156,28.97,1213.1586
2021/02/08,1830.16,26.6117,1207
2021/02/09,1837.06,26.8642,1196.5
2021/02/10,1842.2161,26.2924,1182.92
2021/02/11,1825.36,26.8282,1168.0775
2021/02/12,1823.46,27.2524,1167.5
2021/02/15,1818.5129,27.2,1147.21
2021/02/16,1794.31,26.993,1184.5
2021/02/17,1776.26,26.9472,1175.5016
2021/02/18,1775.4897,27.35,1154.5551
2021/02/19,1782.31,27.59,1187.3009
2021/02/22,1808.66,27.22,1210.5721
2021/02/23,1805.06,27.3471,1209.5
2021/02/24,1804.36,27.0158,1208.7
2021/02/25,1769.8792,27.2118,1232.5396
2021/02/26,1733.49,28.157,1225.3199
2021/03/01,1723.8389,27.62,1229.6888
2021/03/02,1738.0878,27.98,1198.5
2021/03/03,1710.95,27.4,1170
2021/03/04,1697.19,26.62,1156
2021/03/05,1700.86,26.5128,1170.5
2021/03/08,1681.2439,26.75,1192.9
2021/03/09,1715.36,26.08,1203
2021/03/10,1726.048,25.3075,1206.2682
2021/03/11,1721.41,25.19,1187.2728
2021/03/12,1726.4069,25.09,1213.8138
2021/03/15,1731.8362,25.9,1203.2539
2021/03/16,1730.9399,26.1639,1229.5
2021/03/17,1744.4399,26.0766,1243.8633
2021/03/18,1736.4093,25.9129,1228.6587
2021/03/19,1744.7402,26.26,1219.17
2021/03/22,1738.6899,25.96,1198.01
2021/03/23,1727.1104,26.335,1198.5
2021/03/24,1734.1899,26.05,1230.0341
2021/03/25,1726.8199,26.245,1237.5
2021/03/26,1731.9664,25.775,1224.9948
2021/03/29,1711.9946,25.08,1252.6631
2021/03/30,1684.7961,25.08,1249
2021/03/31,1707.0074,25.02,1246.9219
2021/04/01,1730.182,25.045,1235.4
2021/04/02,1728.84,24.67,1209.58
2021/04/05,1728.4399,24.015,1206.0502
2021/04/06,1743.5699,24.39,1225
2021/04/07,1737.28,24.97,1239.4971
2021/04/08,1755.9399,24.97,1218.0009
2021/04/09,1743.1,24.9,1190.8882
2021/04/12,1732.5137,25.17,1196
2021/04/13,1743.8298,25.12,1166.5
2021/04/14,1736.0035,25.43,1174.21
2021/04/15,1763.2084,25.24,1191.7802
2021/04/16,1776.3064,24.845,1191.2756
2021/04/19,1769.3101,25.33,1179.488
2021/04/20,1777.2533,25.41,1177.5
2021/04/21,1793.4617,25.86,1186.6289
2021/04/22,1783.9399,25.955,1192.0096
2021/04/23,1777.18,25.81,1189.4496
2021/04/26,1780.1899,25.87,1157
2021/04/27,1776.6899,26.575,1162
2021/04/28,1781.3237,26.17,1172.75
2021/04/29,1771.2433,25.99,1161.3755
2021/04/30,1768.59,26.21,1150.0085
2021/05/03,1792.3615,26.24,1150.9604
2021/05/04,1778.4832,26.17,1150
2021/05/05,1786.444,26.0836,1165
2021/05/06,1815.1783,25.9,1153.3439
2021/05/07,1830.4771,26.87,1122.1147
2021/05/10,1835.4399,26.53,1058.085
2021/05/11,1836.9399,26.5,1034
2021/05/12,1815.4399,27.295,1053.2061
2021/05/13,1826.5699,27.43,1079.0997
2021/05/14,1842.19,27.31,1084.1302
2021/05/17,1866.1324,27.63,1092.17
2021/05/18,1868.22,27.03,1111
2021/05/19,1869.5699,27.06,1090.3835
2021/05/20,1876.6899,27.415,1067
2021/05/21,1880.3,28.17,1072.3575
2021/05/24,1881.0699,28.205,1082.5594
2021/05/25,1899.264,27.75,1090
2021/05/26,1896.4399,27.74,1097.2318
2021/05/27,1896.08,27.52,1091.7539
2021/05/28,1902.64,27.8,1084.9919
2021/05/31,1906.36,27.98,1075.5457
2021/06/01,1900.1899,27.69,1104
2021/06/02,1907.944,27.86,1117.6934
2021/06/03,1870.5699,27.88,1104.3276
2021/06/04,1889.97,28.0513,1128.8799
2021/06/07,1898.9962,27.9,1138.3975
2021/06/08,1892.8199,28.2,1102.5
2021/06/09,1888.2983,27.45,1074.96
2021/06/10,1898.1375,27.78,1066.1025
2021/06/11,1876.64,27.875,1079.9445
2021/06/14,1865.995,27.635,1092.4458
2021/06/15,1858.6949,27.751,1061.5
2021/06/16,1811.9525,27.965,1064.2051
2021/06/17,1773.3149,27.89,1050.6639
2021/06/18,1763.34,27.834,1064.6418
2021/06/21,1782.9482,27.637,1060.4694
2021/06/22,1778.5125,26.9635,1049
2021/06/23,1778.7305,25.92,1056.9495
